genome.genome_id	feature.patric_id	feature.aa_sequence_md5
1313.13767	fig|1313.13767.peg.669	67fb1e5b48899831093837616ab6985e
1313.13767	fig|1313.13767.peg.2055	a683fdd753c0ec424103fdfa61de6ec2
1313.13767	fig|1313.13767.peg.2195	5b61e3bb0aec04ef6c7bd570b2dedf3a
1313.13767	fig|1313.13767.peg.1486	8da452469052f189976cf9766a4b75af
1313.13767	fig|1313.13767.peg.812	6d749fc5242dce770559b35a6a81e850
1313.13767	fig|1313.13767.classifier_predicted_region.1	
1313.13767	fig|1313.13767.peg.1539	0576b3d72395a3f8b04b008b5bc44442
1313.13767	fig|1313.13767.peg.504	ae110dcf91cdd2f3fd7f709ca9ecc035
1313.13767	fig|1313.13767.repeat_unit.617	
1313.13767	fig|1313.13767.repeat_unit.20	
1313.13767	fig|1313.13767.repeat_unit.572	
1313.13767	fig|1313.13767.peg.154	e555729c77e9458b38ccced85f5610e2
1313.13767	fig|1313.13767.repeat_unit.181	
1313.13767	fig|1313.13767.repeat_unit.433	
1313.13767	fig|1313.13767.repeat_unit.81	
1313.13767	fig|1313.13767.peg.1130	f1a0db93812515049725e4f9f0a70787
1313.13767	fig|1313.13767.peg.145	666a6c5b2a4d8b6556ba156fe4ad98f9
1313.13767	fig|1313.13767.peg.138	df41503508114b0288be026cabf2bac2
1313.13767	fig|1313.13767.repeat_unit.60	
1313.13767	fig|1313.13767.peg.1074	c526320e436e04bd777a0adb6cd3c6eb
1313.13767	fig|1313.13767.peg.347	90a13d39a217916649f01466c55b3b29
1313.13767	fig|1313.13767.repeat_unit.191	
1313.13767	fig|1313.13767.repeat.12	
1313.13767	fig|1313.13767.repeat_unit.154	
1313.13767	fig|1313.13767.peg.514	cda3cbcd75f29f634a6397aced9e5195
1313.13767	fig|1313.13767.peg.1984	0746b950511dc90095317b400b20a920
1313.13767	fig|1313.13767.repeat_unit.584	
1313.13767	fig|1313.13767.peg.458	84ffb84224e81017180edc6d35590e49
1313.13767	fig|1313.13767.peg.652	eb0bcf7127b3296065bc8b313bfdea47
1313.13767	fig|1313.13767.repeat.223	
1313.13767	fig|1313.13767.peg.540	3876cb2ff8a208098a1b9063ec65845c
1313.13767	fig|1313.13767.peg.1212	d7c8dba0085202d661904ad5e781e7b4
1313.13767	fig|1313.13767.peg.1037	0fcd4261857c712663dd85ebd117a546
1313.13767	fig|1313.13767.peg.2094	de10dd11c20f09e15ca1b01a8de59b9e
1313.13767	fig|1313.13767.peg.593	f1b157687aa7f79e608ac3f835ddac7a
1313.13767	fig|1313.13767.repeat.102	
1313.13767	fig|1313.13767.repeat.277	
1313.13767	fig|1313.13767.peg.170	d479e9c0f0622d1cb020e4467a3b7ec2
1313.13767	fig|1313.13767.repeat_unit.569	
1313.13767	fig|1313.13767.repeat_unit.284	
1313.13767	fig|1313.13767.peg.2169	51d14c6101282ec2a9dc8a72ae5b0346
1313.13767	fig|1313.13767.repeat_unit.90	
1313.13767	fig|1313.13767.repeat_unit.384	
1313.13767	fig|1313.13767.repeat_unit.565	
1313.13767	fig|1313.13767.peg.516	a7c5f24e52553699eab472a951c0afd0
1313.13767	fig|1313.13767.peg.192	c33c4d60bc37ac4d0499f1f1334f370c
1313.13767	fig|1313.13767.peg.898	1f7374140cac1e4904a95bff91252641
1313.13767	fig|1313.13767.repeat_unit.468	
1313.13767	fig|1313.13767.repeat.154	
1313.13767	fig|1313.13767.classifier_predicted_region.3	
1313.13767	fig|1313.13767.peg.2208	86fc73fd0ea66b16909942d537f0f566
1313.13767	fig|1313.13767.repeat_unit.537	
1313.13767	fig|1313.13767.peg.638	8bfb4aae53dd87a8fd2be46b6f8fe0d4
1313.13767	fig|1313.13767.repeat.42	
1313.13767	fig|1313.13767.peg.255	75e01eeea1dbe7b348aecdc896977987
1313.13767	fig|1313.13767.repeat_unit.406	
1313.13767	fig|1313.13767.repeat_unit.599	
1313.13767	fig|1313.13767.rna.1	
1313.13767	fig|1313.13767.peg.1908	8464fb57c0035a28637a32b7441edd9d
1313.13767	fig|1313.13767.peg.885	6cb2be5b2d9e6774d40e221730bd346b
1313.13767	fig|1313.13767.peg.639	084c5d5f09a39d46bf9e7d8e6f52028e
1313.13767	fig|1313.13767.peg.1099	1788360d6c818040a1bf7a4ac017ebf1
1313.13767	fig|1313.13767.repeat_unit.557	
1313.13767	fig|1313.13767.repeat.180	
1313.13767	fig|1313.13767.repeat_unit.76	
1313.13767	fig|1313.13767.peg.2043	6801ba96f3b73f5d02a56b91c78cb3d2
1313.13767	fig|1313.13767.peg.2212	ed28d604d45a96848454bbef1cead189
1313.13767	fig|1313.13767.repeat.100	
1313.13767	fig|1313.13767.peg.2217	a08b7bcbb7294835c457adf00caf1c2e
1313.13767	fig|1313.13767.peg.1283	a4d81b00f8abd9b5e2044b265626848d
1313.13767	fig|1313.13767.peg.1203	660ea5691414ee5eefa6c024254ab74e
1313.13767	fig|1313.13767.peg.103	5ba7b409a14c90f3d9749d9765b548e6
1313.13767	fig|1313.13767.peg.2241	e66c8b1eefe6cb2476e90abf00b71d40
1313.13767	fig|1313.13767.repeat.17	
1313.13767	fig|1313.13767.repeat_unit.477	
1313.13767	fig|1313.13767.repeat_unit.214	
1313.13767	fig|1313.13767.peg.2122	7b856d9e5c3ba49ddd81cf509daeb612
1313.13767	fig|1313.13767.peg.1387	de37dbce492fdb7ed4a9ee96cc05c8a7
1313.13767	fig|1313.13767.repeat_unit.89	
1313.13767	fig|1313.13767.repeat_unit.49	
1313.13767	fig|1313.13767.repeat_unit.553	
1313.13767	fig|1313.13767.repeat.9	
1313.13767	fig|1313.13767.repeat_unit.524	
1313.13767	fig|1313.13767.repeat_unit.623	
1313.13767	fig|1313.13767.peg.311	946475c4e396a8d2962e4932275ebd86
1313.13767	fig|1313.13767.peg.113	2c40db996d51374b7863dd812b541603
1313.13767	fig|1313.13767.peg.1598	faed692129d751f2b625d73513781a51
1313.13767	fig|1313.13767.peg.588	0c8a9dc0784c89112054df0eca6a9da1
1313.13767	fig|1313.13767.peg.57	0ec844870c0931b133f68baff23b395b
1313.13767	fig|1313.13767.repeat_unit.155	
1313.13767	fig|1313.13767.repeat_unit.500	
1313.13767	fig|1313.13767.peg.2183	8bbd7e7d88a8f9f9b3d3574b2900db58
1313.13767	fig|1313.13767.repeat.29	
1313.13767	fig|1313.13767.repeat_unit.251	
1313.13767	fig|1313.13767.repeat_unit.498	
1313.13767	fig|1313.13767.peg.1961	74fdab9dae71e55cdd9acd0b563177a5
1313.13767	fig|1313.13767.peg.16	db36a58b1a2a0b556e4f31eed5157de4
1313.13767	fig|1313.13767.peg.337	94befa57077d7a2e1f9cddb18b1d8004
1313.13767	fig|1313.13767.peg.595	ca774517daa9f359c071c92a6a835c4b
1313.13767	fig|1313.13767.peg.73	1395095a4bfc42517ca2617eb298463a
1313.13767	fig|1313.13767.repeat_unit.492	
1313.13767	fig|1313.13767.repeat_unit.248	
1313.13767	fig|1313.13767.repeat.106	
1313.13767	fig|1313.13767.peg.452	e0aa7184816146fd1f9fa36aa855150e
1313.13767	fig|1313.13767.repeat.4	
1313.13767	fig|1313.13767.peg.1986	94fedf219314b534bb158015283590e9
1313.13767	fig|1313.13767.repeat_unit.535	
1313.13767	fig|1313.13767.peg.1779	f08c603951400a9410d43eab6acf725f
1313.13767	fig|1313.13767.peg.426	5975f3042550c5ab92e3c3ca533f8610
1313.13767	fig|1313.13767.repeat_unit.151	
1313.13767	fig|1313.13767.repeat_unit.611	
1313.13767	fig|1313.13767.peg.2063	ed5a216affdff3aedf9ada5b5a12bfd0
1313.13767	fig|1313.13767.peg.1518	4052e5edfb40052c436827a9b88cdda4
1313.13767	fig|1313.13767.peg.937	ee41cef0bf96d927373284b5a4341a59
1313.13767	fig|1313.13767.peg.1680	b3ff427a19317e47462bf3766553a05c
1313.13767	fig|1313.13767.repeat.218	
1313.13767	fig|1313.13767.peg.2016	f963e06024c88d1f5d03cce62cab759d
1313.13767	fig|1313.13767.peg.380	06fb0cedfb67f03332d668bf420b35e1
1313.13767	fig|1313.13767.peg.1841	bcbbde9820a7606f57c7a76bad64c295
1313.13767	fig|1313.13767.peg.774	1810f9529741021e724bd08082c68746
1313.13767	fig|1313.13767.peg.1525	c43d5cdd4ce1536764d5987c4c9b43a1
1313.13767	fig|1313.13767.peg.1331	763b96d3143453de3b8054b8b150a45e
1313.13767	fig|1313.13767.repeat_unit.338	
1313.13767	fig|1313.13767.peg.1398	fb4ca1a93c8e5613d581b67299f26806
1313.13767	fig|1313.13767.peg.423	dcafaaeb4d5c49e4c1110250440d6f10
1313.13767	fig|1313.13767.peg.671	4628e861d2b538ed8c994c6ad6e77f15
1313.13767	fig|1313.13767.peg.32	c115f015fec59a281d9b1c661a253e8e
1313.13767	fig|1313.13767.peg.845	d54d2230c93c35b86ba1cee65be8dec5
1313.13767	fig|1313.13767.peg.1818	b77546b9bfa0737ad524cdb9d5679d0e
1313.13767	fig|1313.13767.peg.1149	5a95c79ecc1afe9a598ba759d51482c1
1313.13767	fig|1313.13767.peg.1514	efb6daf398d8e26b73cb488c59fec520
1313.13767	fig|1313.13767.repeat_unit.497	
1313.13767	fig|1313.13767.peg.1569	1bb976f8387d91e3af5d81cce0c3e3f3
1313.13767	fig|1313.13767.peg.961	9566985b6e9c370ca34213acf415cf32
1313.13767	fig|1313.13767.peg.2093	07503fdfb97185109dd2b9327926193a
1313.13767	fig|1313.13767.peg.121	648b6fc2059a8337ada6d5c3da0850db
1313.13767	fig|1313.13767.peg.1189	7dddf88529140a3e1591a3bd542cf6a4
1313.13767	fig|1313.13767.peg.432	cc9a03e139f8681fadf684e350f02d54
1313.13767	fig|1313.13767.peg.1650	3659c70cb5956360029b6f433c3ded00
1313.13767	fig|1313.13767.peg.1425	d991b03ae2b17aa1bb861b18e968abb5
1313.13767	fig|1313.13767.peg.2148	56a0ec72c10c7d558e260f7cb61fb70c
1313.13767	fig|1313.13767.peg.1151	a79fbc266966d168996a2c780cbc572c
1313.13767	fig|1313.13767.peg.1024	e2c3b936bd1ac02466a61a41a7d2deed
1313.13767	fig|1313.13767.peg.1094	8584d13f82e816dde3921a5fe8d3212a
1313.13767	fig|1313.13767.peg.1540	689badd31524e99331d714afea47e13c
1313.13767	fig|1313.13767.peg.802	8b1a407c3b7741bb170d72513bc3df0f
1313.13767	fig|1313.13767.peg.1439	5d13e4844aa841026cd2b1c1975ef924
1313.13767	fig|1313.13767.peg.708	76a1ccd7dc6850341612da0941e892d2
1313.13767	fig|1313.13767.peg.1459	0be3cb1ec1760ff72f1949d583fba21a
1313.13767	fig|1313.13767.peg.2011	df281b8698ff7c2fcf5901b12a95fd87
1313.13767	fig|1313.13767.peg.1100	1af7a97590d702b8118c5cc33b1f2397
1313.13767	fig|1313.13767.repeat.22	
1313.13767	fig|1313.13767.peg.1193	0c21760c28ba08187f87265e0867884f
1313.13767	fig|1313.13767.peg.1810	01dbd9155fa64fcab562d59a3ed771dd
1313.13767	fig|1313.13767.peg.1166	bddfb24df1cd378ec7f9b85bd68da80a
1313.13767	fig|1313.13767.peg.1966	d2194b272f0231457f86df12220ca962
1313.13767	fig|1313.13767.peg.1880	b858efb1e2edc4e752283ea182cb2891
1313.13767	fig|1313.13767.peg.626	d58fe4bb33703a5e5fd865054f06ce4b
1313.13767	fig|1313.13767.repeat_unit.349	
1313.13767	fig|1313.13767.peg.77	5c5eea0f3475acf7be3d98d32ecb009f
1313.13767	fig|1313.13767.peg.533	a7196035b9632a7a7f0efcfab71f3b58
1313.13767	fig|1313.13767.peg.1850	b9788af153b781b559019452ea9efb93
1313.13767	fig|1313.13767.repeat_unit.152	
1313.13767	fig|1313.13767.peg.408	ae428f5a79fbcc7278ac887235d33135
1313.13767	fig|1313.13767.peg.2151	32928e0c0d48ad647330099184369cf9
1313.13767	fig|1313.13767.peg.286	d99e7e6271818ffe964a2e022921c78e
1313.13767	fig|1313.13767.peg.678	dac85bfd32dad136d4c24b843f29ed5b
1313.13767	fig|1313.13767.rna.20	
1313.13767	fig|1313.13767.repeat_unit.26	
1313.13767	fig|1313.13767.peg.762	e5d74554fbc02750754aa42afc094ae3
1313.13767	fig|1313.13767.peg.2085	77016b98e38bdd252bac947a91a6777b
1313.13767	fig|1313.13767.peg.1216	8347b00965816bf180ab25e1bd5a1ab4
1313.13767	fig|1313.13767.repeat.92	
1313.13767	fig|1313.13767.peg.933	6d7df9b7f66c371324c54ebcc290ef21
1313.13767	fig|1313.13767.peg.655	2929d09efda9ce5310d2dd34c6a0fc59
1313.13767	fig|1313.13767.peg.932	31836a709b20de2f63fa4c6e83711f85
1313.13767	fig|1313.13767.peg.1982	ba23a6b2940d7ba75ae5562a9bd48539
1313.13767	fig|1313.13767.repeat.105	
1313.13767	fig|1313.13767.peg.2026	759460da6d51b20d6174d466e9d679b1
1313.13767	fig|1313.13767.peg.153	6a7aae52fcb6370d85d3bf44a91622d0
1313.13767	fig|1313.13767.repeat.233	
1313.13767	fig|1313.13767.repeat_unit.295	
1313.13767	fig|1313.13767.peg.1043	299a1440179a7c6d24aaddbefcc62cf9
1313.13767	fig|1313.13767.peg.1607	7932c635abf7dca5b572ef088febc51d
1313.13767	fig|1313.13767.peg.84	65cf9c65c16e65ec0516019c1eb7a441
1313.13767	fig|1313.13767.repeat.56	
1313.13767	fig|1313.13767.repeat_unit.127	
1313.13767	fig|1313.13767.peg.717	36747c31add6c05b2cb9bd3bdf52bfb6
1313.13767	fig|1313.13767.peg.302	4bb30f0c7f35c1a212a1c1cd61f7ecbd
1313.13767	fig|1313.13767.peg.2061	1cd9027d77fca7192e9759f34d4b8090
1313.13767	fig|1313.13767.peg.2242	5ce511feff480a9be403a707628167ca
1313.13767	fig|1313.13767.peg.1075	9727f5c832d1ab2b95b1daf733508bb2
1313.13767	fig|1313.13767.peg.127	63a3f05e7479e87e4c034c340186a9f9
1313.13767	fig|1313.13767.repeat.91	
1313.13767	fig|1313.13767.peg.694	ba7923c0d00be69bbd44dc98be271250
1313.13767	fig|1313.13767.repeat_unit.299	
1313.13767	fig|1313.13767.peg.1506	ab54550132cf5adb1c5b8ae886fa4249
1313.13767	fig|1313.13767.repeat_unit.587	
1313.13767	fig|1313.13767.peg.778	b155c5df946f4606e3ee38f7ba72708e
1313.13767	fig|1313.13767.peg.1796	fbc5ad406a0969aee84120c6c8e13540
1313.13767	fig|1313.13767.peg.429	4b3d8a3b6306ddbb98987bed13b7456b
1313.13767	fig|1313.13767.peg.628	cf063094a26515b0a9b3706b6f420cdf
1313.13767	fig|1313.13767.repeat_unit.434	
1313.13767	fig|1313.13767.peg.1304	2d07a29902e2c10e311a65a9288376e8
1313.13767	fig|1313.13767.peg.2091	d1965c635aea6d4f522da4ba00c2e4b0
1313.13767	fig|1313.13767.peg.1671	47b982fa0949ce7e8293b197ed5dba2a
1313.13767	fig|1313.13767.peg.991	22ffa9aa69e17f36c3d27c3e5c03d96d
1313.13767	fig|1313.13767.peg.1555	f1dbb121ce4ca237f5e7cf9a369bb539
1313.13767	fig|1313.13767.peg.19	66e6b492adbe98cacb9c21cac31d7edc
1313.13767	fig|1313.13767.repeat_unit.258	
1313.13767	fig|1313.13767.repeat_unit.512	
1313.13767	fig|1313.13767.repeat_unit.124	
1313.13767	fig|1313.13767.repeat_unit.414	
1313.13767	fig|1313.13767.repeat_unit.300	
1313.13767	fig|1313.13767.peg.1811	cba2260f7003e43cbe44be57ecfb46d1
1313.13767	fig|1313.13767.peg.1092	9c8e52d84a93901d02b73fa5eae5b96a
1313.13767	fig|1313.13767.repeat.33	
1313.13767	fig|1313.13767.repeat.187	
1313.13767	fig|1313.13767.repeat_unit.292	
1313.13767	fig|1313.13767.peg.2098	649b646944822d02f31f26fd7ea07bbe
1313.13767	fig|1313.13767.peg.1533	e23c14619a9e996a0ba5dc55fab64992
1313.13767	fig|1313.13767.peg.1428	d1530ee9f98443177f4891d35510e748
1313.13767	fig|1313.13767.repeat_unit.133	
1313.13767	fig|1313.13767.peg.1409	6637d0a634fdd2fc857da8d0762da678
1313.13767	fig|1313.13767.repeat_unit.371	
1313.13767	fig|1313.13767.peg.1538	df010ff3028440ff709a85031a572d09
1313.13767	fig|1313.13767.peg.864	9fd289c5e6864f285889aa03ca2f6b30
1313.13767	fig|1313.13767.peg.1052	92c7c053cfcf342f8a9dfbf38bc1e6d9
1313.13767	fig|1313.13767.peg.142	d096922ae7a500950019171492cba474
1313.13767	fig|1313.13767.peg.1182	c727e478258faa6ffc5c8305b6a031f6
1313.13767	fig|1313.13767.peg.1351	40912a6f5131aca979c2fc3c92c991b8
1313.13767	fig|1313.13767.peg.2171	1408e54b613e19711b1694c1c0dd2d13
1313.13767	fig|1313.13767.peg.1753	fb12236bb959ec2add0938ae15ff6b6a
1313.13767	fig|1313.13767.repeat_unit.51	
1313.13767	fig|1313.13767.peg.1170	30348706cc65cf5bf45ee52c274949f0
1313.13767	fig|1313.13767.repeat_unit.491	
1313.13767	fig|1313.13767.repeat_unit.187	
1313.13767	fig|1313.13767.peg.2123	d0f9b590a3cf2e707fd09c7bc4d18432
1313.13767	fig|1313.13767.peg.1272	c425de720cc9208250d074024a8df8f0
1313.13767	fig|1313.13767.peg.2138	3c947ba74c36be42a09b1a558176be30
1313.13767	fig|1313.13767.peg.916	f566f59d2c57d0e33c1ca9ba3cabebb6
1313.13767	fig|1313.13767.peg.1562	429886aa24111aab1c3143dd01f120d3
1313.13767	fig|1313.13767.peg.236	801fc2e5bbc1088d49c92068316b50bd
1313.13767	fig|1313.13767.repeat_unit.387	
1313.13767	fig|1313.13767.peg.1259	84dd4b48863c5de437e548dd99e2a17e
1313.13767	fig|1313.13767.peg.1802	421f6c4fe18c1b302272c400089ae985
1313.13767	fig|1313.13767.peg.2227	bd6f568c369c2b85881e06f917b123e9
1313.13767	fig|1313.13767.peg.1505	11a45134e9360f08afcf89541cd6ee39
1313.13767	fig|1313.13767.peg.1122	45812180e313e7b8b505bb0d6588c229
1313.13767	fig|1313.13767.peg.894	46de465e8e30290f0c7cd4cdc6fa3e35
1313.13767	fig|1313.13767.peg.194	877c23f7b1863f7e9025169fba2f4dc8
1313.13767	fig|1313.13767.peg.367	3795ed7cf4e7d7ec3b37a0cfb583b626
1313.13767	fig|1313.13767.repeat_unit.246	
1313.13767	fig|1313.13767.peg.617	7e6470602b62d2c743b6458f7cca7aa5
1313.13767	fig|1313.13767.repeat.123	
1313.13767	fig|1313.13767.peg.998	a29afc6f933e29e2c31f1450810b1632
1313.13767	fig|1313.13767.peg.2069	d47dae82ddbbff53a15943595ef6c6ec
1313.13767	fig|1313.13767.peg.1741	771bb59397f30d289c410381772d7980
1313.13767	fig|1313.13767.peg.147	dac091bd6418af313c6ffe7d7841c9a2
1313.13767	fig|1313.13767.repeat.76	
1313.13767	fig|1313.13767.peg.565	c8f111173b4aee70111d836263650d39
1313.13767	fig|1313.13767.peg.502	d5b7e1bead9ae009a09015cad38f691a
1313.13767	fig|1313.13767.repeat_unit.514	
1313.13767	fig|1313.13767.peg.1777	edd74fda5504eab9fa2280df465ca55a
1313.13767	fig|1313.13767.peg.472	043c41201467b55bfc6c5d364f22a1e0
1313.13767	fig|1313.13767.repeat_unit.366	
1313.13767	fig|1313.13767.repeat_unit.450	
1313.13767	fig|1313.13767.rna.40	
1313.13767	fig|1313.13767.repeat_unit.220	
1313.13767	fig|1313.13767.repeat.210	
1313.13767	fig|1313.13767.repeat_unit.435	
1313.13767	fig|1313.13767.misc_binding.1	
1313.13767	fig|1313.13767.repeat.231	
1313.13767	fig|1313.13767.peg.1248	391f505af409c005b6c97e741020ae14
1313.13767	fig|1313.13767.peg.1337	585386ac8b833f07b4bed9ad4de1b65d
1313.13767	fig|1313.13767.peg.2251	fa2ca6ca332b4a8191f3984f06b4be85
1313.13767	fig|1313.13767.repeat_unit.62	
1313.13767	fig|1313.13767.peg.563	0df1eba8e0655e2d8ddc26e9ec5d23d5
1313.13767	fig|1313.13767.peg.1546	b4028f7d984554db6f5ba38154dfce4d
1313.13767	fig|1313.13767.repeat_unit.166	
1313.13767	fig|1313.13767.repeat.239	
1313.13767	fig|1313.13767.misc_binding.8	
1313.13767	fig|1313.13767.peg.2205	fbcff35a785a2802dbd49b7f4dc365e9
1313.13767	fig|1313.13767.peg.936	d90ee649749a83f54c0870fbb135a423
1313.13767	fig|1313.13767.rna.10	
1313.13767	fig|1313.13767.repeat.128	
1313.13767	fig|1313.13767.peg.64	8798ebbe4514b8878aee8fb369517fdf
1313.13767	fig|1313.13767.repeat.172	
1313.13767	fig|1313.13767.peg.1659	92b2a07de1ac333e8e0d00e51d91dc38
1313.13767	fig|1313.13767.peg.1384	5c31cb159f06ffd7cdf041199c7e923f
1313.13767	fig|1313.13767.repeat_unit.562	
1313.13767	fig|1313.13767.peg.281	6309c8f2724531da6c37f239f11dc9d4
1313.13767	fig|1313.13767.peg.904	74ef3b6b1a17788d3d29d0111b0979d4
1313.13767	fig|1313.13767.peg.1824	e5e05583b5ff1fbe98b421afa6c1652f
1313.13767	fig|1313.13767.peg.714	c8970ce15d3adeb20cd7e27d41df7dac
1313.13767	fig|1313.13767.repeat_unit.163	
1313.13767	fig|1313.13767.peg.1323	602febb31f2bbbbbe7affe66b46fe7ab
1313.13767	fig|1313.13767.peg.960	9072ed23171aa3d30f49acea9e1d0582
1313.13767	fig|1313.13767.peg.1872	8e3aa56a993987dbf24da91d18bc6224
1313.13767	fig|1313.13767.repeat_unit.314	
1313.13767	fig|1313.13767.peg.1577	6c24d1485176a3b7af3c8d4bee60614b
1313.13767	fig|1313.13767.peg.1861	986f7aad0aa3d20a54e5afa29e924ea4
1313.13767	fig|1313.13767.peg.748	261fdf5603704e942277ff1a7e58e744
1313.13767	fig|1313.13767.peg.1265	b0fc4b954b3beea3579e33fc0bb54949
1313.13767	fig|1313.13767.peg.1989	6998c82629022945e79a08feca39dc67
1313.13767	fig|1313.13767.repeat_unit.591	
1313.13767	fig|1313.13767.repeat_unit.156	
1313.13767	fig|1313.13767.peg.821	c51dc6f6bea20eac5fe549d68f2a8791
1313.13767	fig|1313.13767.peg.341	eb8050c6d3976583073115c16b919fa2
1313.13767	fig|1313.13767.repeat_unit.180	
1313.13767	fig|1313.13767.repeat_unit.312	
1313.13767	fig|1313.13767.repeat_unit.481	
1313.13767	fig|1313.13767.repeat_unit.225	
1313.13767	fig|1313.13767.peg.417	1bf8692e688dec0a18c2941497048c72
1313.13767	fig|1313.13767.repeat_unit.30	
1313.13767	fig|1313.13767.repeat_unit.451	
1313.13767	fig|1313.13767.peg.398	712a002932617e114ae1a05dbf5d9f63
1313.13767	fig|1313.13767.peg.1093	d950bff38cbdfa0e678734196fc618cf
1313.13767	fig|1313.13767.peg.1218	d99678869d0aa03239a02b368d16e804
1313.13767	fig|1313.13767.peg.1888	8060e9ee2af37e2f7c94bf06b3e67e05
1313.13767	fig|1313.13767.peg.1491	3ed2199f9d1d694de9f3f5269d61c9b0
1313.13767	fig|1313.13767.repeat_unit.283	
1313.13767	fig|1313.13767.peg.1817	3c6b0da363aad64ecb25272092c44de1
1313.13767	fig|1313.13767.peg.2118	594d9a857af579d662c5504245303ee7
1313.13767	fig|1313.13767.repeat_unit.471	
1313.13767	fig|1313.13767.repeat_unit.361	
1313.13767	fig|1313.13767.repeat.228	
1313.13767	fig|1313.13767.peg.1441	178b3dc62c53b625ba074a5196ec0166
1313.13767	fig|1313.13767.repeat_unit.41	
1313.13767	fig|1313.13767.peg.1581	7db052b388b50d38c246ed3705392d70
1313.13767	fig|1313.13767.peg.210	7197fd44d3d6b91dbe53433c0b03071d
1313.13767	fig|1313.13767.repeat_unit.109	
1313.13767	fig|1313.13767.repeat_unit.326	
1313.13767	fig|1313.13767.peg.1381	040d0f19254fb57bb313bcd109569169
1313.13767	fig|1313.13767.rna.42	
1313.13767	fig|1313.13767.repeat_unit.63	
1313.13767	fig|1313.13767.peg.1150	fc285b0be08e62b769ca3287b8f100a9
1313.13767	fig|1313.13767.peg.750	3d4c9df564acae240d81d7ca4da6a115
1313.13767	fig|1313.13767.repeat_unit.521	
1313.13767	fig|1313.13767.peg.1420	6d892842ab486facd95b454ffa2f9468
1313.13767	fig|1313.13767.repeat_unit.333	
1313.13767	fig|1313.13767.repeat_unit.64	
1313.13767	fig|1313.13767.peg.69	e594afac24bb68ba6d9cf5b0c324831a
1313.13767	fig|1313.13767.peg.258	a2e97198e447911c29bda70abb8c60ee
1313.13767	fig|1313.13767.repeat_unit.444	
1313.13767	fig|1313.13767.peg.245	f750a6f85445d85ad692130b526e9d3d
1313.13767	fig|1313.13767.repeat_unit.499	
1313.13767	fig|1313.13767.repeat_unit.561	
1313.13767	fig|1313.13767.peg.2207	c537f2b78147c83290addc0ea8f53ee9
1313.13767	fig|1313.13767.peg.1594	1055b0942ac09b861f3029fa595e93ce
1313.13767	fig|1313.13767.peg.531	248ddc87239308f586062919706deb3f
1313.13767	fig|1313.13767.repeat_unit.85	
1313.13767	fig|1313.13767.peg.742	6114a19b0270286a411e3902c9a74081
1313.13767	fig|1313.13767.peg.328	320fb43b2cc2b55a683b8a637ba7ac64
1313.13767	fig|1313.13767.peg.874	2bb6af3b646cb33ce464226ba5bb7e02
1313.13767	fig|1313.13767.repeat_unit.141	
1313.13767	fig|1313.13767.peg.1660	7c697a8b6b9bc76e65218690ef11f620
1313.13767	fig|1313.13767.repeat_unit.372	
1313.13767	fig|1313.13767.peg.2198	726c6a00e4c035ac8ecad89b5d6afc5d
1313.13767	fig|1313.13767.repeat.149	
1313.13767	fig|1313.13767.peg.1726	7b9caa9fa5c0362ae3167f4825ad6514
1313.13767	fig|1313.13767.peg.2226	99ad89d72986759af22f2d57c8e5fdfe
1313.13767	fig|1313.13767.peg.769	03f0da14077350f2d0c453be65702819
1313.13767	fig|1313.13767.repeat_unit.323	
1313.13767	fig|1313.13767.peg.1333	96b4cee1211cbde32cd77f80e3d5d109
1313.13767	fig|1313.13767.repeat_unit.119	
1313.13767	fig|1313.13767.peg.950	21a03b4b25c754b70465a575b4c852f9
1313.13767	fig|1313.13767.peg.296	3179e95ef424d2558a23268fbe9617d3
1313.13767	fig|1313.13767.repeat_unit.393	
1313.13767	fig|1313.13767.peg.1870	975994b07dc94f66433d7eb4a12f3558
1313.13767	fig|1313.13767.peg.794	5dc02fcac1ec322fe18dc05e8ec311c9
1313.13767	fig|1313.13767.repeat.37	
1313.13767	fig|1313.13767.repeat_unit.317	
1313.13767	fig|1313.13767.peg.910	fce239c23d4ffebd82ed2628c99a8595
1313.13767	fig|1313.13767.peg.670	36695fe4d5bdf97443c5006876eec41e
1313.13767	fig|1313.13767.peg.1436	3abcc3a6d7330b1f1edf861769e915ec
1313.13767	fig|1313.13767.peg.18	6c3c3ed87b5fbab99cb75441fdc2294e
1313.13767	fig|1313.13767.repeat.55	
1313.13767	fig|1313.13767.peg.1557	bb69b191b9dd27b300afee0215cea3b6
